dominant_lithology,mws_aer,acwadam_class,acwadam_source,card_aquifer_filter,aer_retrieval_neighbors,eligible_cluster_suffixes,eligible_cluster_count,unique_cluster_available,preferred_cluster_suffix,eligible_cluster_labels,pathways_by_cluster,cluster_match_description,non_llm_selection_note,non_llm_retrieval_pool,non_llm_pathways_loaded,non_llm_selected_cluster_suffixes,non_llm_resolved_cluster_suffix,non_llm_resolved_cluster_label,non_llm_pathway_cluster_map,non_llm_simulation_note,mws_count
Gneiss,AER-12,crystalline_basement,lithology+aer,hard_rock,AER-12;AER-11;AER-10;AER-7;AER-8,"002,007,008",3,no,007,002=Peninsular crystalline semi-arid; 007=Chhota Nagpur / Eastern Plateau sub-humid; 008=Chhattisgarh / Eastern Ghats sub-humid,"002 (Peninsular crystalline semi-arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 007 (Chhota Nagpur / Eastern Plateau sub-humid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 008 (Chhattisgarh / Eastern Ghats sub-humid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-12', 'AER-11', 'AER-10', 'AER-7', 'AER-8']. Eligible CONTEXT_CLUSTERS (suffix=label): 002=Peninsular crystalline semi-arid, 007=Chhota Nagpur / Eastern Plateau sub-humid, 008=Chhattisgarh / Eastern Ghats sub-humid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-12.","Multiple clusters (002, 007, 008); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-12 on the card (else highest card_id). Typical direct-AER cluster for this row: 007.",aquifer+aer,8,007,007,Chhota Nagpur / Eastern Plateau sub-humid,drought=007; encroachment=007; forest_degradation=007; groundwater_stress=007; irrigation_challenges=007; multi_sector_vulnerability=007; rainfed_risk=007; small_landholding=007,Aquifer+AER pool resolved all 8 pathways to cluster 007 (Chhota Nagpur / Eastern Plateau sub-humid).,324
Gneiss,AER-13,crystalline_basement,lithology+aer,hard_rock,AER-13;AER-9;AER-15;AER-10,,0,no,,,,"Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-13', 'AER-9', 'AER-15', 'AER-10']. Eligible CONTEXT_CLUSTERS (suffix=label): none. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-13.",No cluster-matched cards; retriever falls back to AER-only pool for AER-13 (aquifer filter dropped).,aer_only_fallback,8,009,009,Eastern Plains (Ganga-Brahmaputra middle),drought=009; encroachment=009; forest_degradation=009; groundwater_stress=009; irrigation_challenges=009; multi_sector_vulnerability=009; rainfed_risk=009; small_landholding=009,No aquifer+cluster match; retriever used AER-only fallback and resolved all 8 pathways to cluster 009 (Eastern Plains (Ganga-Brahmaputra middle)).,50
Gneiss,AER-14,himalayan_and_sub_himalayan,lithology+aer,hard_rock,AER-14;AER-1;AER-16;AER-10;AER-9,"011,012,016",3,no,011,011=Western Himalayan foothills; 012=Eastern Himalayas perhumid; 016=Western Himalayan cold arid,"011 (Western Himalayan foothills): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 012 (Eastern Himalayas perhumid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 016 (Western Himalayan cold arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM himalayan_and_sub_himalayan. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-14', 'AER-1', 'AER-16', 'AER-10', 'AER-9']. Eligible CONTEXT_CLUSTERS (suffix=label): 011=Western Himalayan foothills, 012=Eastern Himalayas perhumid, 016=Western Himalayan cold arid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-14.","Multiple clusters (011, 012, 016); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-14 on the card (else highest card_id). Typical direct-AER cluster for this row: 011.",aquifer+aer,8,011,011,Western Himalayan foothills,drought=011; encroachment=011; forest_degradation=011; groundwater_stress=011; irrigation_challenges=011; multi_sector_vulnerability=011; rainfed_risk=011; small_landholding=011,Aquifer+AER pool resolved all 8 pathways to cluster 011 (Western Himalayan foothills).,0
Gneiss,AER-15,crystalline_basement,lithology+aer,hard_rock,AER-15;AER-13;AER-9;AER-18;AER-19,,0,no,,,,"Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-15', 'AER-13', 'AER-9', 'AER-18', 'AER-19']. Eligible CONTEXT_CLUSTERS (suffix=label): none. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-15.",No cluster-matched cards; retriever falls back to AER-only pool for AER-15 (aquifer filter dropped).,aer_only_fallback,8,010,010,Bengal & Assam delta plains,drought=010; encroachment=010; forest_degradation=010; groundwater_stress=010; irrigation_challenges=010; multi_sector_vulnerability=010; rainfed_risk=010; small_landholding=010,No aquifer+cluster match; retriever used AER-only fallback and resolved all 8 pathways to cluster 010 (Bengal & Assam delta plains).,0
Gneiss,AER-16,himalayan_and_sub_himalayan,lithology+aer,hard_rock,AER-16;AER-14;AER-17;AER-10;AER-15,"011,012",2,no,012,011=Western Himalayan foothills; 012=Eastern Himalayas perhumid,"011 (Western Himalayan foothills): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 012 (Eastern Himalayas perhumid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM himalayan_and_sub_himalayan. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-16', 'AER-14', 'AER-17', 'AER-10', 'AER-15']. Eligible CONTEXT_CLUSTERS (suffix=label): 011=Western Himalayan foothills, 012=Eastern Himalayas perhumid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-16.","Multiple clusters (011, 012); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-16 on the card (else highest card_id). Typical direct-AER cluster for this row: 012.",aquifer+aer,8,012,012,Eastern Himalayas perhumid,drought=012; encroachment=012; forest_degradation=012; groundwater_stress=012; irrigation_challenges=012; multi_sector_vulnerability=012; rainfed_risk=012; small_landholding=012,Aquifer+AER pool resolved all 8 pathways to cluster 012 (Eastern Himalayas perhumid).,0
Gneiss,AER-17,crystalline_basement,lithology+aer,hard_rock,AER-17;AER-16;AER-11;AER-10;AER-7,"002,008,012",3,no,008,002=Peninsular crystalline semi-arid; 008=Chhattisgarh / Eastern Ghats sub-humid; 012=Eastern Himalayas perhumid,"002 (Peninsular crystalline semi-arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 008 (Chhattisgarh / Eastern Ghats sub-humid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 012 (Eastern Himalayas perhumid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-17', 'AER-16', 'AER-11', 'AER-10', 'AER-7']. Eligible CONTEXT_CLUSTERS (suffix=label): 002=Peninsular crystalline semi-arid, 008=Chhattisgarh / Eastern Ghats sub-humid, 012=Eastern Himalayas perhumid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-17.","Multiple clusters (002, 008, 012); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-17 on the card (else highest card_id). Typical direct-AER cluster for this row: 008.",aquifer+aer,8,012,012,Eastern Himalayas perhumid,drought=012; encroachment=012; forest_degradation=012; groundwater_stress=012; irrigation_challenges=012; multi_sector_vulnerability=012; rainfed_risk=012; small_landholding=012,Aquifer+AER pool resolved all 8 pathways to cluster 012 (Eastern Himalayas perhumid).,0
Gneiss,AER-18,crystalline_basement,lithology+aer,hard_rock,AER-18;AER-15;AER-19;AER-8,002,1,yes,002,002=Peninsular crystalline semi-arid,"002 (Peninsular crystalline semi-arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-18', 'AER-15', 'AER-19', 'AER-8']. Eligible CONTEXT_CLUSTERS (suffix=label): 002=Peninsular crystalline semi-arid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-18.",Single cluster 002 (Peninsular crystalline semi-arid); each pathway uses its __002 card if present in Mongo.,aquifer+aer,8,002,002,Peninsular crystalline semi-arid,drought=002; encroachment=002; forest_degradation=002; groundwater_stress=002; irrigation_challenges=002; multi_sector_vulnerability=002; rainfed_risk=002; small_landholding=002,Aquifer+AER pool resolved all 8 pathways to cluster 002 (Peninsular crystalline semi-arid).,75
Gneiss,AER-19,crystalline_basement,lithology+aer,hard_rock,AER-19;AER-15;AER-18,,0,no,,,,"Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-19', 'AER-15', 'AER-18']. Eligible CONTEXT_CLUSTERS (suffix=label): none. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-19.",No cluster-matched cards; retriever falls back to AER-only pool for AER-19 (aquifer filter dropped).,aer_only_fallback,8,015,015,West Coast humid perhumid,drought=015; encroachment=015; forest_degradation=015; groundwater_stress=015; irrigation_challenges=015; multi_sector_vulnerability=015; rainfed_risk=015; small_landholding=015,No aquifer+cluster match; retriever used AER-only fallback and resolved all 8 pathways to cluster 015 (West Coast humid perhumid).,206
Gneiss,AER-20,crystalline_basement,lithology+aer,coastal,AER-20;AER-19;AER-18,"006,017",2,no,017,006=Coastal alluvial sub-humid; 017=Andaman-Nicobar & Lakshadweep islands,"006 (Coastal alluvial sub-humid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 017 (Andaman-Nicobar & Lakshadweep islands): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Gneiss -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['coastal'] AND aer_tags intersects MWS neighbour set ['AER-20', 'AER-19', 'AER-18']. Eligible CONTEXT_CLUSTERS (suffix=label): 006=Coastal alluvial sub-humid, 017=Andaman-Nicobar & Lakshadweep islands. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-20.","Multiple clusters (006, 017); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-20 on the card (else highest card_id). Typical direct-AER cluster for this row: 017.",aquifer+aer,8,017,017,Andaman-Nicobar & Lakshadweep islands,drought=017; encroachment=017; forest_degradation=017; groundwater_stress=017; irrigation_challenges=017; multi_sector_vulnerability=017; rainfed_risk=017; small_landholding=017,Aquifer+AER pool resolved all 8 pathways to cluster 017 (Andaman-Nicobar & Lakshadweep islands).,0
Granite,AER-1,himalayan_and_sub_himalayan,lithology+aer,hard_rock,AER-1;AER-14;AER-2;AER-4,"011,016",2,no,016,011=Western Himalayan foothills; 016=Western Himalayan cold arid,"011 (Western Himalayan foothills): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 016 (Western Himalayan cold arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Granite -> ACWADAM himalayan_and_sub_himalayan. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-1', 'AER-14', 'AER-2', 'AER-4']. Eligible CONTEXT_CLUSTERS (suffix=label): 011=Western Himalayan foothills, 016=Western Himalayan cold arid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-1.","Multiple clusters (011, 016); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-1 on the card (else highest card_id). Typical direct-AER cluster for this row: 016.",aquifer+aer,8,016,016,Western Himalayan cold arid,drought=016; encroachment=016; forest_degradation=016; groundwater_stress=016; irrigation_challenges=016; multi_sector_vulnerability=016; rainfed_risk=016; small_landholding=016,Aquifer+AER pool resolved all 8 pathways to cluster 016 (Western Himalayan cold arid).,0
Granite,AER-2,crystalline_basement,lithology+aer,hard_rock,AER-2;AER-4;AER-5,014,1,yes,014,014=Malwa / Gujarat semi-arid (volcanic),"014 (Malwa / Gujarat semi-arid (volcanic)): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Granite -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-2', 'AER-4', 'AER-5']. Eligible CONTEXT_CLUSTERS (suffix=label): 014=Malwa / Gujarat semi-arid (volcanic). Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-2.",Single cluster 014 (Malwa / Gujarat semi-arid (volcanic)); each pathway uses its __014 card if present in Mongo.,aquifer+aer,8,014,014,Malwa / Gujarat semi-arid (volcanic),drought=014; encroachment=014; forest_degradation=014; groundwater_stress=014; irrigation_challenges=014; multi_sector_vulnerability=014; rainfed_risk=014; small_landholding=014,Aquifer+AER pool resolved all 8 pathways to cluster 014 (Malwa / Gujarat semi-arid (volcanic)).,172
Granite,AER-3,crystalline_basement,lithology+aer,hard_rock,AER-3;AER-6;AER-7;AER-8,"001,002",2,no,001,001=Deccan basalt semi-arid (Vidarbha/Marathwada); 002=Peninsular crystalline semi-arid,"001 (Deccan basalt semi-arid (Vidarbha/Marathwada)): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding | 002 (Peninsular crystalline semi-arid): drought, encroachment, forest_degradation, groundwater_stress, irrigation_challenges, multi_sector_vulnerability, rainfed_risk, small_landholding","Dominant lithology Granite -> ACWADAM crystalline_basement. Retrieval filters evidence cards where aquifer_tags matches ['hard_rock'] AND aer_tags intersects MWS neighbour set ['AER-3', 'AER-6', 'AER-7', 'AER-8']. Eligible CONTEXT_CLUSTERS (suffix=label): 001=Deccan basalt semi-arid (Vidarbha/Marathwada), 002=Peninsular crystalline semi-arid. Non-LLM diagnosis then picks one card per causal_pathway from that pool, preferring a card whose aer_tags includes exact MWS AER AER-3.","Multiple clusters (001, 002); non-LLM picks one card per pathway from the union of eligible cards, preferring exact AER AER-3 on the card (else highest card_id). Typical direct-AER cluster for this row: 001.",aquifer+aer,8,002,002,Peninsular crystalline semi-arid,drought=002; encroachment=002; forest_degradation=002; groundwater_stress=002; irrigation_challenges=002; multi_sector_vulnerability=002; rainfed_risk=002; small_landholding=002,Aquifer+AER pool resolved all 8 pathways to cluster 002 (Peninsular crystalline semi-arid).,49
